['Hydreigon'],['635'],"['Dark', 'Dragon']",['Brutal Pokémon'],['5′11″ (1.8 m)'],['352.7 lbs (160.0 kg)'],['Levitate'],[],"{'(Black/White)': '141 ', '(Black 2/White 2)': '275 ', '(X/Y — Mountain Kalos)': '144 '}",['\n3 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['35 ', '(lower than normal)']",['270'],['Slow'],['Dragon'],"['50% male', '50% female']","['40 ', '(10,024–10,280 steps)']",['92'],['294'],['388'],['105'],['193'],['339'],['90'],['166'],['306'],['125'],['229'],['383'],['90'],['166'],['306'],['98'],['180'],['324'],['600'],"['Normal → Dark/Dragon = normal effectiveness', '0']","['Fire → Dark/Dragon = not very effective', '½']","['Water → Dark/Dragon = not very effective', '½']","['Electric → Dark/Dragon = not very effective', '½']","['Grass → Dark/Dragon = not very effective', '½']","['Ice → Dark/Dragon = super-effective', '2']","['Fighting → Dark/Dragon = super-effective', '2']","['Poison → Dark/Dragon = normal effectiveness', '0']","['Ground → Dark/Dragon (Levitate) = no effect', '0']","['Flying → Dark/Dragon = normal effectiveness', '0']","['Psychic → Dark/Dragon = no effect', '0']","['Bug → Dark/Dragon = super-effective', '2']","['Rock → Dark/Dragon = normal effectiveness', '0']","['Ghost → Dark/Dragon = not very effective', '½']","['Dragon → Dark/Dragon = super-effective', '2']","['Dark → Dark/Dragon = not very effective', '½']","['Steel → Dark/Dragon = normal effectiveness', '0']","['Fairy → Dark/Dragon = super-effective', '4']"
['Larvesta'],['636'],"['Bug', 'Fire']",['Torch Pokémon'],['3′07″ (1.1 m)'],['63.5 lbs (28.8 kg)'],['Flame Body'],['Swarm'],"{'(Black/White)': '142 ', '(Black 2/White 2)': '171 ', '(U.Sun/U.Moon — Alola dex)': '203 '}",['\n1 Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['72'],['Slow'],['Bug'],"['50% male', '50% female']","['40 ', '(10,024–10,280 steps)']",['55'],['220'],['314'],['85'],['157'],['295'],['55'],['103'],['229'],['50'],['94'],['218'],['55'],['103'],['229'],['60'],['112'],['240'],['360'],"['Normal → Bug/Fire = normal effectiveness', '0']","['Fire → Bug/Fire = normal effectiveness', '0']","['Water → Bug/Fire = super-effective', '2']","['Electric → Bug/Fire = normal effectiveness', '0']","['Grass → Bug/Fire = not very effective', '¼']","['Ice → Bug/Fire = not very effective', '½']","['Fighting → Bug/Fire = not very effective', '½']","['Poison → Bug/Fire = normal effectiveness', '0']","['Ground → Bug/Fire = normal effectiveness', '0']","['Flying → Bug/Fire = super-effective', '2']","['Psychic → Bug/Fire = normal effectiveness', '0']","['Bug → Bug/Fire = not very effective', '½']","['Rock → Bug/Fire = super-effective', '4']","['Ghost → Bug/Fire = normal effectiveness', '0']","['Dragon → Bug/Fire = normal effectiveness', '0']","['Dark → Bug/Fire = normal effectiveness', '0']","['Steel → Bug/Fire = not very effective', '½']","['Fairy → Bug/Fire = not very effective', '½']"
['Volcarona'],['637'],"['Bug', 'Fire']",['Sun Pokémon'],['5′03″ (1.6 m)'],['101.4 lbs (46.0 kg)'],['Flame Body'],['Swarm'],"{'(Black/White)': '143 ', '(Black 2/White 2)': '172 ', '(U.Sun/U.Moon — Alola dex)': '204 '}",['\n3 Special Attack '],"['15 ', '(2.0% with PokéBall, full HP)']","['70 ', '(normal)']",['248'],['Slow'],['Bug'],"['50% male', '50% female']","['40 ', '(10,024–10,280 steps)']",['85'],['280'],['374'],['60'],['112'],['240'],['65'],['121'],['251'],['135'],['247'],['405'],['105'],['193'],['339'],['100'],['184'],['328'],['550'],"['Normal → Bug/Fire = normal effectiveness', '0']","['Fire → Bug/Fire = normal effectiveness', '0']","['Water → Bug/Fire = super-effective', '2']","['Electric → Bug/Fire = normal effectiveness', '0']","['Grass → Bug/Fire = not very effective', '¼']","['Ice → Bug/Fire = not very effective', '½']","['Fighting → Bug/Fire = not very effective', '½']","['Poison → Bug/Fire = normal effectiveness', '0']","['Ground → Bug/Fire = normal effectiveness', '0']","['Flying → Bug/Fire = super-effective', '2']","['Psychic → Bug/Fire = normal effectiveness', '0']","['Bug → Bug/Fire = not very effective', '½']","['Rock → Bug/Fire = super-effective', '4']","['Ghost → Bug/Fire = normal effectiveness', '0']","['Dragon → Bug/Fire = normal effectiveness', '0']","['Dark → Bug/Fire = normal effectiveness', '0']","['Steel → Bug/Fire = not very effective', '½']","['Fairy → Bug/Fire = not very effective', '½']"
['Cobalion'],['638'],"['Steel', 'Fighting']",['Iron Will Pokémon'],['6′11″ (2.1 m)'],['551.2 lbs (250.0 kg)'],['Justified'],[],"{'(Black/White)': '144 ', '(Black 2/White 2)': '225 '}",['\n3 Defense '],"['3 ', '(0.4% with PokéBall, full HP)']","['35 ', '(lower than normal)']",['261'],['Slow'],['Undiscovered'],[],"['80 ', '(20,304–20,560 steps)']",['91'],['292'],['386'],['90'],['166'],['306'],['129'],['236'],['392'],['90'],['166'],['306'],['72'],['134'],['267'],['108'],['198'],['346'],['580'],"['Normal → Steel/Fighting = not very effective', '½']","['Fire → Steel/Fighting = super-effective', '2']","['Water → Steel/Fighting = normal effectiveness', '0']","['Electric → Steel/Fighting = normal effectiveness', '0']","['Grass → Steel/Fighting = not very effective', '½']","['Ice → Steel/Fighting = not very effective', '½']","['Fighting → Steel/Fighting = super-effective', '2']","['Poison → Steel/Fighting = no effect', '0']","['Ground → Steel/Fighting = super-effective', '2']","['Flying → Steel/Fighting = normal effectiveness', '0']","['Psychic → Steel/Fighting = normal effectiveness', '0']","['Bug → Steel/Fighting = not very effective', '¼']","['Rock → Steel/Fighting = not very effective', '¼']","['Ghost → Steel/Fighting = normal effectiveness', '0']","['Dragon → Steel/Fighting = not very effective', '½']","['Dark → Steel/Fighting = not very effective', '½']","['Steel → Steel/Fighting = not very effective', '½']","['Fairy → Steel/Fighting = normal effectiveness', '0']"
['Terrakion'],['639'],"['Rock', 'Fighting']",['Cavern Pokémon'],['6′03″ (1.9 m)'],['573.2 lbs (260.0 kg)'],['Justified'],[],"{'(Black/White)': '145 ', '(Black 2/White 2)': '226 '}",['\n3 Attack '],"['3 ', '(0.4% with PokéBall, full HP)']","['35 ', '(lower than normal)']",['261'],['Slow'],['Undiscovered'],[],"['80 ', '(20,304–20,560 steps)']",['91'],['292'],['386'],['129'],['236'],['392'],['90'],['166'],['306'],['72'],['134'],['267'],['90'],['166'],['306'],['108'],['198'],['346'],['580'],"['Normal → Rock/Fighting = not very effective', '½']","['Fire → Rock/Fighting = not very effective', '½']","['Water → Rock/Fighting = super-effective', '2']","['Electric → Rock/Fighting = normal effectiveness', '0']","['Grass → Rock/Fighting = super-effective', '2']","['Ice → Rock/Fighting = normal effectiveness', '0']","['Fighting → Rock/Fighting = super-effective', '2']","['Poison → Rock/Fighting = not very effective', '½']","['Ground → Rock/Fighting = super-effective', '2']","['Flying → Rock/Fighting = normal effectiveness', '0']","['Psychic → Rock/Fighting = super-effective', '2']","['Bug → Rock/Fighting = not very effective', '½']","['Rock → Rock/Fighting = not very effective', '½']","['Ghost → Rock/Fighting = normal effectiveness', '0']","['Dragon → Rock/Fighting = normal effectiveness', '0']","['Dark → Rock/Fighting = not very effective', '½']","['Steel → Rock/Fighting = super-effective', '2']","['Fairy → Rock/Fighting = super-effective', '2']"
['Virizion'],['640'],"['Grass', 'Fighting']",['Grassland Pokémon'],['6′07″ (2.0 m)'],['440.9 lbs (200.0 kg)'],['Justified'],[],"{'(Black/White)': '146 ', '(Black 2/White 2)': '227 '}",['\n3 Special Defense '],"['3 ', '(0.4% with PokéBall, full HP)']","['35 ', '(lower than normal)']",['261'],['Slow'],['Undiscovered'],[],"['80 ', '(20,304–20,560 steps)']",['91'],['292'],['386'],['90'],['166'],['306'],['72'],['134'],['267'],['90'],['166'],['306'],['129'],['236'],['392'],['108'],['198'],['346'],['580'],"['Normal → Grass/Fighting = normal effectiveness', '0']","['Fire → Grass/Fighting = super-effective', '2']","['Water → Grass/Fighting = not very effective', '½']","['Electric → Grass/Fighting = not very effective', '½']","['Grass → Grass/Fighting = not very effective', '½']","['Ice → Grass/Fighting = super-effective', '2']","['Fighting → Grass/Fighting = normal effectiveness', '0']","['Poison → Grass/Fighting = super-effective', '2']","['Ground → Grass/Fighting = not very effective', '½']","['Flying → Grass/Fighting = super-effective', '4']","['Psychic → Grass/Fighting = super-effective', '2']","['Bug → Grass/Fighting = normal effectiveness', '0']","['Rock → Grass/Fighting = not very effective', '½']","['Ghost → Grass/Fighting = normal effectiveness', '0']","['Dragon → Grass/Fighting = normal effectiveness', '0']","['Dark → Grass/Fighting = not very effective', '½']","['Steel → Grass/Fighting = normal effectiveness', '0']","['Fairy → Grass/Fighting = super-effective', '2']"
['Reshiram'],['643'],"['Dragon', 'Fire']",['Vast White Pokémon'],['10′06″ (3.2 m)'],['727.5 lbs (330.0 kg)'],['Turboblaze'],[],"{'(Black/White)': '149 ', '(Black 2/White 2)': '295 '}",['\n3 Special Attack '],"['3 ', '(0.4% with PokéBall, full HP)']","['0 ', '(lower than normal)']",['306'],['Slow'],['Undiscovered'],[],"['120 ', '(30,584–30,840 steps)']",['100'],['310'],['404'],['120'],['220'],['372'],['100'],['184'],['328'],['150'],['274'],['438'],['120'],['220'],['372'],['90'],['166'],['306'],['680'],"['Normal → Dragon/Fire = normal effectiveness', '0']","['Fire → Dragon/Fire = not very effective', '¼']","['Water → Dragon/Fire = normal effectiveness', '0']","['Electric → Dragon/Fire = not very effective', '½']","['Grass → Dragon/Fire = not very effective', '¼']","['Ice → Dragon/Fire = normal effectiveness', '0']","['Fighting → Dragon/Fire = normal effectiveness', '0']","['Poison → Dragon/Fire = normal effectiveness', '0']","['Ground → Dragon/Fire = super-effective', '2']","['Flying → Dragon/Fire = normal effectiveness', '0']","['Psychic → Dragon/Fire = normal effectiveness', '0']","['Bug → Dragon/Fire = not very effective', '½']","['Rock → Dragon/Fire = super-effective', '2']","['Ghost → Dragon/Fire = normal effectiveness', '0']","['Dragon → Dragon/Fire = super-effective', '2']","['Dark → Dragon/Fire = normal effectiveness', '0']","['Steel → Dragon/Fire = not very effective', '½']","['Fairy → Dragon/Fire = normal effectiveness', '0']"
['Zekrom'],['644'],"['Dragon', 'Electric']",['Deep Black Pokémon'],['9′06″ (2.9 m)'],['760.6 lbs (345.0 kg)'],['Teravolt'],[],"{'(Black/White)': '150 ', '(Black 2/White 2)': '296 '}",['\n3 Attack '],"['3 ', '(0.4% with PokéBall, full HP)']","['0 ', '(lower than normal)']",['306'],['Slow'],['Undiscovered'],[],"['120 ', '(30,584–30,840 steps)']",['100'],['310'],['404'],['150'],['274'],['438'],['120'],['220'],['372'],['120'],['220'],['372'],['100'],['184'],['328'],['90'],['166'],['306'],['680'],"['Normal → Dragon/Electric = normal effectiveness', '0']","['Fire → Dragon/Electric = not very effective', '½']","['Water → Dragon/Electric = not very effective', '½']","['Electric → Dragon/Electric = not very effective', '¼']","['Grass → Dragon/Electric = not very effective', '½']","['Ice → Dragon/Electric = super-effective', '2']","['Fighting → Dragon/Electric = normal effectiveness', '0']","['Poison → Dragon/Electric = normal effectiveness', '0']","['Ground → Dragon/Electric = super-effective', '2']","['Flying → Dragon/Electric = not very effective', '½']","['Psychic → Dragon/Electric = normal effectiveness', '0']","['Bug → Dragon/Electric = normal effectiveness', '0']","['Rock → Dragon/Electric = normal effectiveness', '0']","['Ghost → Dragon/Electric = normal effectiveness', '0']","['Dragon → Dragon/Electric = super-effective', '2']","['Dark → Dragon/Electric = normal effectiveness', '0']","['Steel → Dragon/Electric = not very effective', '½']","['Fairy → Dragon/Electric = super-effective', '2']"
['Genesect'],['649'],"['Bug', 'Steel']",['Paleozoic Pokémon'],['4′11″ (1.5 m)'],['181.9 lbs (82.5 kg)'],['Download'],[],"{'(Black/White)': '155 ', '(Black 2/White 2)': '300 '}","['\n1 Attack, 1 Special Attack, 1 Speed ']","['3 ', '(0.4% with PokéBall, full HP)']","['0 ', '(lower than normal)']",['270'],['Slow'],['Undiscovered'],[],"['120 ', '(30,584–30,840 steps)']",['71'],['252'],['346'],['120'],['220'],['372'],['95'],['175'],['317'],['120'],['220'],['372'],['95'],['175'],['317'],['99'],['182'],['326'],['600'],"['Normal → Bug/Steel = not very effective', '½']","['Fire → Bug/Steel = super-effective', '4']","['Water → Bug/Steel = normal effectiveness', '0']","['Electric → Bug/Steel = normal effectiveness', '0']","['Grass → Bug/Steel = not very effective', '¼']","['Ice → Bug/Steel = not very effective', '½']","['Fighting → Bug/Steel = normal effectiveness', '0']","['Poison → Bug/Steel = no effect', '0']","['Ground → Bug/Steel = normal effectiveness', '0']","['Flying → Bug/Steel = normal effectiveness', '0']","['Psychic → Bug/Steel = not very effective', '½']","['Bug → Bug/Steel = not very effective', '½']","['Rock → Bug/Steel = normal effectiveness', '0']","['Ghost → Bug/Steel = normal effectiveness', '0']","['Dragon → Bug/Steel = not very effective', '½']","['Dark → Bug/Steel = normal effectiveness', '0']","['Steel → Bug/Steel = not very effective', '½']","['Fairy → Bug/Steel = not very effective', '½']"
['Chespin'],['650'],['Grass'],['Spiny Nut Pokémon'],['1′04″ (0.4 m)'],['19.8 lbs (9.0 kg)'],['Overgrow'],['Bulletproof'],{'(X/Y — Central Kalos)': '001 '},['\n1 Defense '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['63'],['Medium Slow'],['Field'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['56'],['222'],['316'],['61'],['114'],['243'],['65'],['121'],['251'],['48'],['90'],['214'],['45'],['85'],['207'],['38'],['72'],['192'],['313'],"['Normal → Grass = normal effectiveness', '0']","['Fire → Grass = super-effective', '2']","['Water → Grass = not very effective', '½']","['Electric → Grass = not very effective', '½']","['Grass → Grass = not very effective', '½']","['Ice → Grass = super-effective', '2']","['Fighting → Grass = normal effectiveness', '0']","['Poison → Grass = super-effective', '2']","['Ground → Grass = not very effective', '½']","['Flying → Grass = super-effective', '2']","['Psychic → Grass = normal effectiveness', '0']","['Bug → Grass = super-effective', '2']","['Rock → Grass = normal effectiveness', '0']","['Ghost → Grass = normal effectiveness', '0']","['Dragon → Grass = normal effectiveness', '0']","['Dark → Grass = normal effectiveness', '0']","['Steel → Grass = normal effectiveness', '0']","['Fairy → Grass = normal effectiveness', '0']"
['Quilladin'],['651'],['Grass'],['Spiny Armor Pokémon'],['2′04″ (0.7 m)'],['63.9 lbs (29.0 kg)'],['Overgrow'],['Bulletproof'],{'(X/Y — Central Kalos)': '002 '},['\n2 Defense '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['142'],['Medium Slow'],['Field'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['61'],['232'],['326'],['78'],['144'],['280'],['95'],['175'],['317'],['56'],['105'],['232'],['58'],['108'],['236'],['57'],['107'],['234'],['405'],"['Normal → Grass = normal effectiveness', '0']","['Fire → Grass = super-effective', '2']","['Water → Grass = not very effective', '½']","['Electric → Grass = not very effective', '½']","['Grass → Grass = not very effective', '½']","['Ice → Grass = super-effective', '2']","['Fighting → Grass = normal effectiveness', '0']","['Poison → Grass = super-effective', '2']","['Ground → Grass = not very effective', '½']","['Flying → Grass = super-effective', '2']","['Psychic → Grass = normal effectiveness', '0']","['Bug → Grass = super-effective', '2']","['Rock → Grass = normal effectiveness', '0']","['Ghost → Grass = normal effectiveness', '0']","['Dragon → Grass = normal effectiveness', '0']","['Dark → Grass = normal effectiveness', '0']","['Steel → Grass = normal effectiveness', '0']","['Fairy → Grass = normal effectiveness', '0']"
['Chesnaught'],['652'],"['Grass', 'Fighting']",['Spiny Armor Pokémon'],['5′03″ (1.6 m)'],['198.4 lbs (90.0 kg)'],['Overgrow'],['Bulletproof'],{'(X/Y — Central Kalos)': '003 '},['\n3 Defense '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['239'],['Medium Slow'],['Field'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['88'],['286'],['380'],['107'],['197'],['344'],['122'],['224'],['377'],['74'],['137'],['271'],['75'],['139'],['273'],['64'],['119'],['249'],['530'],"['Normal → Grass/Fighting = normal effectiveness', '0']","['Fire → Grass/Fighting = super-effective', '2']","['Water → Grass/Fighting = not very effective', '½']","['Electric → Grass/Fighting = not very effective', '½']","['Grass → Grass/Fighting = not very effective', '½']","['Ice → Grass/Fighting = super-effective', '2']","['Fighting → Grass/Fighting = normal effectiveness', '0']","['Poison → Grass/Fighting = super-effective', '2']","['Ground → Grass/Fighting = not very effective', '½']","['Flying → Grass/Fighting = super-effective', '4']","['Psychic → Grass/Fighting = super-effective', '2']","['Bug → Grass/Fighting = normal effectiveness', '0']","['Rock → Grass/Fighting = not very effective', '½']","['Ghost → Grass/Fighting = normal effectiveness', '0']","['Dragon → Grass/Fighting = normal effectiveness', '0']","['Dark → Grass/Fighting = not very effective', '½']","['Steel → Grass/Fighting = normal effectiveness', '0']","['Fairy → Grass/Fighting = super-effective', '2']"
['Fennekin'],['653'],['Fire'],['Fox Pokémon'],['1′04″ (0.4 m)'],['20.7 lbs (9.4 kg)'],['Blaze'],['Magician'],{'(X/Y — Central Kalos)': '004 '},['\n1 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['61'],['Medium Slow'],['Field'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['40'],['190'],['284'],['45'],['85'],['207'],['40'],['76'],['196'],['62'],['116'],['245'],['60'],['112'],['240'],['60'],['112'],['240'],['307'],"['Normal → Fire = normal effectiveness', '0']","['Fire → Fire = not very effective', '½']","['Water → Fire = super-effective', '2']","['Electric → Fire = normal effectiveness', '0']","['Grass → Fire = not very effective', '½']","['Ice → Fire = not very effective', '½']","['Fighting → Fire = normal effectiveness', '0']","['Poison → Fire = normal effectiveness', '0']","['Ground → Fire = super-effective', '2']","['Flying → Fire = normal effectiveness', '0']","['Psychic → Fire = normal effectiveness', '0']","['Bug → Fire = not very effective', '½']","['Rock → Fire = super-effective', '2']","['Ghost → Fire = normal effectiveness', '0']","['Dragon → Fire = normal effectiveness', '0']","['Dark → Fire = normal effectiveness', '0']","['Steel → Fire = not very effective', '½']","['Fairy → Fire = not very effective', '½']"
['Braixen'],['654'],['Fire'],['Fox Pokémon'],['3′03″ (1.0 m)'],['32.0 lbs (14.5 kg)'],['Blaze'],['Magician'],{'(X/Y — Central Kalos)': '005 '},['\n2 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['143'],['Medium Slow'],['Field'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['59'],['228'],['322'],['59'],['110'],['238'],['58'],['108'],['236'],['90'],['166'],['306'],['70'],['130'],['262'],['73'],['135'],['269'],['409'],"['Normal → Fire = normal effectiveness', '0']","['Fire → Fire = not very effective', '½']","['Water → Fire = super-effective', '2']","['Electric → Fire = normal effectiveness', '0']","['Grass → Fire = not very effective', '½']","['Ice → Fire = not very effective', '½']","['Fighting → Fire = normal effectiveness', '0']","['Poison → Fire = normal effectiveness', '0']","['Ground → Fire = super-effective', '2']","['Flying → Fire = normal effectiveness', '0']","['Psychic → Fire = normal effectiveness', '0']","['Bug → Fire = not very effective', '½']","['Rock → Fire = super-effective', '2']","['Ghost → Fire = normal effectiveness', '0']","['Dragon → Fire = normal effectiveness', '0']","['Dark → Fire = normal effectiveness', '0']","['Steel → Fire = not very effective', '½']","['Fairy → Fire = not very effective', '½']"
['Delphox'],['655'],"['Fire', 'Psychic']",['Fox Pokémon'],['4′11″ (1.5 m)'],['86.0 lbs (39.0 kg)'],['Blaze'],['Magician'],{'(X/Y — Central Kalos)': '006 '},['\n3 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['240'],['Medium Slow'],['Field'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['75'],['260'],['354'],['69'],['128'],['260'],['72'],['134'],['267'],['114'],['209'],['359'],['100'],['184'],['328'],['104'],['191'],['337'],['534'],"['Normal → Fire/Psychic = normal effectiveness', '0']","['Fire → Fire/Psychic = not very effective', '½']","['Water → Fire/Psychic = super-effective', '2']","['Electric → Fire/Psychic = normal effectiveness', '0']","['Grass → Fire/Psychic = not very effective', '½']","['Ice → Fire/Psychic = not very effective', '½']","['Fighting → Fire/Psychic = not very effective', '½']","['Poison → Fire/Psychic = normal effectiveness', '0']","['Ground → Fire/Psychic = super-effective', '2']","['Flying → Fire/Psychic = normal effectiveness', '0']","['Psychic → Fire/Psychic = not very effective', '½']","['Bug → Fire/Psychic = normal effectiveness', '0']","['Rock → Fire/Psychic = super-effective', '2']","['Ghost → Fire/Psychic = super-effective', '2']","['Dragon → Fire/Psychic = normal effectiveness', '0']","['Dark → Fire/Psychic = super-effective', '2']","['Steel → Fire/Psychic = not very effective', '½']","['Fairy → Fire/Psychic = not very effective', '½']"
['Froakie'],['656'],['Water'],['Bubble Frog Pokémon'],['1′00″ (0.3 m)'],['15.4 lbs (7.0 kg)'],['Torrent'],['Protean'],{'(X/Y — Central Kalos)': '007 '},['\n1 Speed '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['63'],['Medium Slow'],['Water 1'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['41'],['192'],['286'],['56'],['105'],['232'],['40'],['76'],['196'],['62'],['116'],['245'],['44'],['83'],['205'],['71'],['132'],['265'],['314'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water = not very effective', '½']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Frogadier'],['657'],['Water'],['Bubble Frog Pokémon'],['2′00″ (0.6 m)'],['24.0 lbs (10.9 kg)'],['Torrent'],['Protean'],{'(X/Y — Central Kalos)': '008 '},['\n2 Speed '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['142'],['Medium Slow'],['Water 1'],"['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['54'],['218'],['312'],['63'],['117'],['247'],['52'],['98'],['223'],['83'],['153'],['291'],['56'],['105'],['232'],['97'],['179'],['322'],['405'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water = not very effective', '½']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Bunnelby'],['659'],['Normal'],['Digging Pokémon'],['1′04″ (0.4 m)'],['11.0 lbs (5.0 kg)'],"['Pickup', 'Cheek Pouch']",['Huge Power'],{'(X/Y — Central Kalos)': '010 '},['\n1 Speed '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['47'],['Medium Fast'],['Field'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['38'],['186'],['280'],['36'],['69'],['188'],['38'],['72'],['192'],['32'],['62'],['179'],['36'],['69'],['188'],['57'],['107'],['234'],['237'],"['Normal → Normal = normal effectiveness', '0']","['Fire → Normal = normal effectiveness', '0']","['Water → Normal = normal effectiveness', '0']","['Electric → Normal = normal effectiveness', '0']","['Grass → Normal = normal effectiveness', '0']","['Ice → Normal = normal effectiveness', '0']","['Fighting → Normal = super-effective', '2']","['Poison → Normal = normal effectiveness', '0']","['Ground → Normal = normal effectiveness', '0']","['Flying → Normal = normal effectiveness', '0']","['Psychic → Normal = normal effectiveness', '0']","['Bug → Normal = normal effectiveness', '0']","['Rock → Normal = normal effectiveness', '0']","['Ghost → Normal = no effect', '0']","['Dragon → Normal = normal effectiveness', '0']","['Dark → Normal = normal effectiveness', '0']","['Steel → Normal = normal effectiveness', '0']","['Fairy → Normal = normal effectiveness', '0']"
['Diggersby'],['660'],"['Normal', 'Ground']",['Digging Pokémon'],['3′03″ (1.0 m)'],['93.5 lbs (42.4 kg)'],"['Pickup', 'Cheek Pouch']",['Huge Power'],{'(X/Y — Central Kalos)': '011 '},['\n2 HP '],"['127 ', '(16.6% with PokéBall, full HP)']","['70 ', '(normal)']",['148'],['Medium Fast'],['Field'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['85'],['280'],['374'],['56'],['105'],['232'],['77'],['143'],['278'],['50'],['94'],['218'],['77'],['143'],['278'],['78'],['144'],['280'],['423'],"['Normal → Normal/Ground = normal effectiveness', '0']","['Fire → Normal/Ground = normal effectiveness', '0']","['Water → Normal/Ground = super-effective', '2']","['Electric → Normal/Ground = no effect', '0']","['Grass → Normal/Ground = super-effective', '2']","['Ice → Normal/Ground = super-effective', '2']","['Fighting → Normal/Ground = super-effective', '2']","['Poison → Normal/Ground = not very effective', '½']","['Ground → Normal/Ground = normal effectiveness', '0']","['Flying → Normal/Ground = normal effectiveness', '0']","['Psychic → Normal/Ground = normal effectiveness', '0']","['Bug → Normal/Ground = normal effectiveness', '0']","['Rock → Normal/Ground = not very effective', '½']","['Ghost → Normal/Ground = no effect', '0']","['Dragon → Normal/Ground = normal effectiveness', '0']","['Dark → Normal/Ground = normal effectiveness', '0']","['Steel → Normal/Ground = normal effectiveness', '0']","['Fairy → Normal/Ground = normal effectiveness', '0']"
['Fletchling'],['661'],"['Normal', 'Flying']",['Tiny Robin Pokémon'],['1′00″ (0.3 m)'],['3.7 lbs (1.7 kg)'],['Big Pecks'],['Gale Wings'],"{'(X/Y — Central Kalos)': '014 ', '(Sun/Moon — Alola dex)': '158 ', '(U.Sun/U.Moon — Alola dex)': '192 '}",['\n1 Speed '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['56'],['Medium Slow'],['Flying'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['45'],['200'],['294'],['50'],['94'],['218'],['43'],['81'],['203'],['40'],['76'],['196'],['38'],['72'],['192'],['62'],['116'],['245'],['278'],"['Normal → Normal/Flying = normal effectiveness', '0']","['Fire → Normal/Flying = normal effectiveness', '0']","['Water → Normal/Flying = normal effectiveness', '0']","['Electric → Normal/Flying = super-effective', '2']","['Grass → Normal/Flying = not very effective', '½']","['Ice → Normal/Flying = super-effective', '2']","['Fighting → Normal/Flying = normal effectiveness', '0']","['Poison → Normal/Flying = normal effectiveness', '0']","['Ground → Normal/Flying = no effect', '0']","['Flying → Normal/Flying = normal effectiveness', '0']","['Psychic → Normal/Flying = normal effectiveness', '0']","['Bug → Normal/Flying = not very effective', '½']","['Rock → Normal/Flying = super-effective', '2']","['Ghost → Normal/Flying = no effect', '0']","['Dragon → Normal/Flying = normal effectiveness', '0']","['Dark → Normal/Flying = normal effectiveness', '0']","['Steel → Normal/Flying = normal effectiveness', '0']","['Fairy → Normal/Flying = normal effectiveness', '0']"
